session_id,startTime,endTime,gender,ProductList1,ProductList2,ProductList3,ProductList4,ProductList5,ProductList6,ProductList7,ProductList8,ProductList9,ProductList10,ProductList11,ProductList12,ProductList13,ProductList14,,,,,,,,,,,,,,,,,,,,,,
u19144,13/12/14 20:52,13/12/14 20:54,female,A00003/B00036/C00110/D20692/,A00003/B00036/C00110/D20411/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18216,6/12/2014 10:19,6/12/2014 10:21,female,A00003/B00012/C00051/D08792/,A00003/B00012/C00051/D00342/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19186,14/12/14 13:25,14/12/14 13:25,female,A00002/B00004/C00061/D27066/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19249,27/11/14 16:41,27/11/14 16:41,female,A00002/B00002/C00007/D14534/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11938,18/12/14 10:15,18/12/14 10:16,female,A00002/B00001/C00059/D01271/,A00002/B00003/C00005/D21332/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19786,7/12/2014 16:43,7/12/2014 16:43,female,A00002/B00001/C00049/D21134/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12635,16/11/14 7:46,16/11/14 7:46,male,A00002/B00007/C00021/D03689/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11922,20/12/14 11:14,20/12/14 11:14,female,A00002/B00005/C00058/D23015/,A00002/B00005/C00057/D33689/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23359,21/12/14 0:26,21/12/14 0:26,male,A00001/B00001/C00001/D34446/,A00001/B00001/C00182/D11506/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19305,12/12/2014 20:10,12/12/2014 20:30,male,A00001/B00009/C00028/D25309/,A00001/B00001/C00020/D14488/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22873,15/12/14 9:28,15/12/14 9:28,female,A00002/B00002/C00002/D27714/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22746,13/12/14 19:00,13/12/14 19:00,male,A00001/B00001/C00182/D23312/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19277,13/12/14 8:50,13/12/14 8:52,female,A00002/B00003/C00074/D25649/,A00002/B00001/C00059/D21010/,A00003/B00012/C00036/D00931/,A00003/B00012/C00036/D23296/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16221,19/11/14 2:24,19/11/14 2:24,female,A00005/B00019/C00165/D07606/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11917,17/12/14 17:22,17/12/14 17:26,male,A00001/B00004/C00066/D30833/,A00001/B00004/C00066/D30834/,A00001/B00004/C00066/D30827/,A00001/B00004/C00066/D13467/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23044,12/12/2014 23:06,12/12/2014 23:08,female,A00002/B00017/C00152/D25526/,A00002/B00017/C00152/D25528/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12360,19/12/14 12:36,19/12/14 12:36,female,A00002/B00017/C00045/D32807/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13674,14/12/14 19:07,14/12/14 19:08,male,A00001/B00004/C00066/D13461/,A00001/B00004/C00066/D27287/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10915,8/12/2014 9:48,8/12/2014 9:49,female,A00002/B00002/C00004/D01076/,A00002/B00002/C00007/D00266/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13880,22/11/14 9:17,22/11/14 9:18,female,A00003/B00012/C00074/D08218/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12563,17/11/14 10:20,17/11/14 10:20,female,A00002/B00006/C00030/D05220/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23135,16/12/14 21:23,16/12/14 21:23,female,A00002/B00003/C00014/D23951/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24745,19/12/14 21:15,19/12/14 21:37,female,A00002/B00001/C00059/D33518/,A00002/B00001/C00059/D18352/,A00002/B00001/C00059/D27499/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20101,6/12/2014 21:25,6/12/2014 21:25,female,A00001/B00031/C00063/D20370/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19436,28/11/14 15:24,28/11/14 15:24,male,A00004/B00014/C00229/D15351/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16306,21/11/14 14:17,21/11/14 14:17,female,A00002/B00002/C00004/D00980/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11165,16/11/14 11:04,16/11/14 11:04,female,A00002/B00002/C00003/D03813/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23206,17/12/14 15:41,17/12/14 15:41,female,A00002/B00002/C00007/D30614/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22858,9/12/2014 12:46,9/12/2014 12:50,female,A00002/B00002/C00007/D22297/,A00002/B00002/C00007/D00266/,A00002/B00002/C00007/D00211/,A00002/B00002/C00007/D23582/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12030,18/11/14 22:37,18/11/14 22:39,female,A00001/B00031/C00063/D07516/,A00001/B00031/C00063/D07517/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16126,22/12/14 16:11,22/12/14 16:11,male,A00001/B00001/C00019/D00138/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10063,14/11/14 20:19,14/11/14 20:19,female,A00002/B00007/C00021/D01678/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10957,18/12/14 18:06,18/12/14 18:06,female,A00002/B00007/C00021/D23920/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23867,15/12/14 14:00,15/12/14 14:01,male,A00005/B00062/C00411/D28082/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11132,17/12/14 17:10,17/12/14 17:10,female,A00002/B00004/C00018/D25899/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24458,18/12/14 13:15,18/12/14 13:19,female,A00002/B00005/C00058/D14877/,A00002/B00002/C00007/D08940/,A00002/B00005/C00058/D22896/,A00002/B00002/C00007/D28944/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14741,16/11/14 13:36,16/11/14 13:45,female,A00002/B00001/C00010/D03999/,A00002/B00001/C00010/D04002/,A00002/B00001/C00010/D04003/,A00002/B00001/C00010/D04008/,A00002/B00001/C00059/D03994/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17030,22/11/14 7:25,22/11/14 7:26,female,A00002/B00002/C00002/D09244/,A00002/B00002/C00002/D09245/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20046,12/12/2014 11:23,12/12/2014 11:25,female,A00003/B00012/C00051/D03322/,A00003/B00012/C00051/D00598/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16593,25/11/14 9:30,25/11/14 9:32,male,A00002/B00002/C00003/D11225/,A00002/B00002/C00003/D11228/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20198,9/12/2014 10:53,9/12/2014 10:53,female,A00003/B00004/C00197/D23391/,A00003/B00004/C00197/D23392/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13998,6/12/2014 13:51,6/12/2014 13:51,male,A00001/B00001/C00001/D19822/,A00002/B00001/C00059/D19823/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21216,5/12/2014 22:06,5/12/2014 22:06,male,A00001/B00001/C00029/D18957/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23570,13/12/14 20:36,13/12/14 20:36,female,A00003/B00022/C00048/D26394/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24765,22/12/14 13:42,22/12/14 13:42,female,A00003/B00022/C00036/D25767/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20286,14/12/14 18:46,14/12/14 18:46,female,A00003/B00020/C00052/D27278/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21406,8/12/2014 0:45,8/12/2014 0:45,female,A00002/B00003/C00005/D20430/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16655,22/12/14 13:12,22/12/14 13:12,female,A00002/B00002/C00002/D33986/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10195,1/12/2014 11:58,1/12/2014 11:58,female,A00002/B00002/C00002/D16596/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19815,29/11/14 17:27,29/11/14 19:23,female,A00002/B00001/C00059/D15794/,A00002/B00001/C00059/D03187/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11479,19/11/14 9:25,19/11/14 9:25,female,A00002/B00005/C00013/D07718/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16969,13/12/14 20:55,13/12/14 20:55,female,A00002/B00017/C00045/D26552/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24267,17/12/14 14:42,17/12/14 14:42,female,A00002/B00001/C00100/D28506/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15731,18/11/14 6:56,18/11/14 6:59,female,A00002/B00002/C00009/D06388/,A00002/B00002/C00009/D06217/,A00002/B00002/C00009/D06389/,A00002/B00002/C00009/D06391/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16911,18/12/14 20:53,18/12/14 20:53,female,A00002/B00007/C00016/D30453/,A00002/B00007/C00016/D32277/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16057,18/11/14 17:52,18/11/14 17:54,female,A00005/B00019/C00164/D07349/,A00005/B00019/C00164/D07344/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20087,17/12/14 10:07,17/12/14 10:07,female,A00002/B00002/C00081/D19604/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13162,12/12/2014 10:28,12/12/2014 10:28,female,A00002/B00016/C00044/D24610/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15412,19/12/14 21:21,19/12/14 21:21,female,A00002/B00006/C00015/D33525/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21754,13/12/14 8:15,13/12/14 8:15,female,A00003/B00012/C00051/D07492/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10815,17/11/14 9:11,17/11/14 9:13,female,A00003/B00012/C00032/D05069/,A00003/B00028/C00179/D05073/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11552,18/12/14 13:56,18/12/14 14:04,female,A00003/B00012/C00051/D25682/,A00003/B00012/C00051/D22804/,A00003/B00012/C00051/D00153/,A00003/B00012/C00051/D00599/,A00003/B00012/C00051/D31529/,A00003/B00012/C00051/D18017/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21120,13/12/14 14:08,13/12/14 14:08,female,A00002/B00007/C00021/D19273/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18420,18/12/14 15:40,18/12/14 15:40,female,A00002/B00001/C00150/D03815/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15903,25/11/14 14:49,25/11/14 14:50,female,A00002/B00001/C00010/D11611/,A00002/B00001/C00010/D11614/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20187,15/12/14 14:50,15/12/14 14:54,female,A00002/B00002/C00004/D28174/,A00002/B00002/C00002/D28176/,A00002/B00002/C00007/D28182/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10642,25/11/14 10:12,25/11/14 10:23,female,A00003/B00022/C00048/D11277/,A00003/B00022/C00048/D05635/,A00003/B00022/C00048/D11281/,A00003/B00022/C00048/D11283/,A00003/B00022/C00048/D11284/,A00003/B00022/C00048/D11285/,A00003/B00022/C00048/D01370/,A00003/B00022/C00048/D11286/,A00003/B00022/C00048/D11288/,A00003/B00022/C00048/D09020/,,,,,,,,,,,,,,,,,,,,,,,,,,
u10526,3/12/2014 20:34,3/12/2014 20:41,female,A00005/B00065/C00012/D18087/,A00005/B00019/C00133/D18086/,A00002/B00017/C00152/D02796/,A00005/B00019/C00133/D17885/,A00005/B00019/C00012/D00149/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17339,22/11/14 16:38,22/11/14 16:40,female,A00002/B00002/C00002/D09853/,A00002/B00002/C00002/D00550/,A00002/B00002/C00002/D04736/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24909,22/12/14 4:03,22/12/14 4:03,male,A00001/B00015/C00021/D35081/,A00001/B00015/C00021/D22846/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21732,6/12/2014 11:58,6/12/2014 11:58,female,A00002/B00003/C00014/D19694/,A00002/B00003/C00014/D19698/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13436,15/11/14 7:22,15/11/14 7:26,male,A00001/B00015/C00041/D02133/,A00001/B00015/C00043/D01311/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21419,8/12/2014 3:15,8/12/2014 3:15,female,A00002/B00003/C00005/D21690/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16078,18/11/14 17:59,18/11/14 17:59,male,A00001/B00009/C00031/D07354/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21425,8/12/2014 4:01,8/12/2014 4:01,female,A00002/B00003/C00005/D20430/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13172,22/12/14 0:13,22/12/14 0:13,female,A00002/B00003/C00006/D35070/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24456,18/12/14 12:55,18/12/14 12:56,female,A00002/B00005/C00058/D14877/,A00002/B00002/C00007/D08940/,A00002/B00005/C00058/D22896/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13316,14/11/14 22:55,14/11/14 22:58,female,A00002/B00002/C00007/D01782/,A00002/B00002/C00007/D01982/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13068,19/11/14 21:04,19/11/14 21:04,female,A00002/B00002/C00002/D08024/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24114,22/12/14 13:53,22/12/14 13:55,female,A00003/B00012/C00051/D06008/,A00003/B00012/C00051/D05509/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24241,17/12/14 16:39,17/12/14 16:42,male,A00002/B00002/C00003/D30792/,A00002/B00002/C00003/D25988/,A00002/B00002/C00003/D08051/,A00002/B00002/C00003/D18238/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22936,16/12/14 16:01,16/12/14 16:08,female,A00002/B00003/C00006/D02952/,A00002/B00003/C00046/D04910/,A00002/B00003/C00046/D29571/,A00002/B00003/C00046/D18904/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24767,20/12/14 10:03,20/12/14 10:03,female,A00003/B00021/C00064/D33760/,A00003/B00021/C00055/D33745/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11440,15/12/14 10:44,15/12/14 10:44,female,A00002/B00003/C00005/D27798/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22445,17/12/14 23:08,17/12/14 23:10,female,A00002/B00004/C00018/D31122/,A00002/B00004/C00018/D31123/,A00002/B00004/C00018/D31126/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22915,18/12/14 11:14,18/12/14 11:14,female,A00002/B00001/C00059/D31511/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14555,23/11/14 2:38,23/11/14 2:38,female,A00003/B00028/C00179/D07273/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20401,12/12/2014 13:14,12/12/2014 13:14,female,A00002/B00003/C00005/D24827/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21127,7/12/2014 15:31,7/12/2014 15:32,female,A00002/B00001/C00123/D01401/,A00002/B00001/C00123/D21068/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13429,15/11/14 7:03,15/11/14 7:03,male,A00002/B00005/C00013/D02113/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16387,18/12/14 21:13,18/12/14 21:14,male,A00001/B00009/C00032/D32315/,A00001/B00009/C00032/D32318/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21760,19/12/14 11:51,19/12/14 11:52,female,A00002/B00006/C00030/D32828/,A00002/B00006/C00030/D26941/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15505,17/11/14 18:14,17/11/14 18:18,female,A00002/B00011/C00114/D05919/,A00002/B00011/C00114/D05920/,A00002/B00011/C00114/D05922/,A00002/B00011/C00114/D05923/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12350,15/12/14 20:22,15/12/14 20:22,female,A00002/B00017/C00045/D28606/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15700,23/11/14 0:12,23/11/14 0:12,female,A00001/B00001/C00019/D10245/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14738,16/11/14 13:10,16/11/14 13:14,female,A00002/B00001/C00010/D03976/,A00002/B00001/C00010/D03244/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21473,6/12/2014 19:37,6/12/2014 19:37,male,A00002/B00002/C00003/D20294/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16672,21/11/14 13:44,21/11/14 13:45,female,A00003/B00020/C00052/D08478/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23017,9/12/2014 20:22,9/12/2014 20:24,female,A00006/B00023/C00198/D24186/,A00002/B00003/C00006/D24173/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24614,19/12/14 7:52,19/12/14 7:57,female,A00002/B00007/C00021/D32490/,A00002/B00007/C00021/D15562/,A00002/B00007/C00021/D15864/,A00002/B00007/C00021/D32495/,A00002/B00007/C00021/D32496/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15476,1/12/2014 8:09,1/12/2014 8:10,female,A00002/B00002/C00007/D16256/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13995,26/11/14 21:59,26/11/14 21:59,female,A00002/B00002/C00009/D13475/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10583,16/12/14 8:53,16/12/14 8:55,female,A00003/B00012/C00051/D25245/,A00003/B00012/C00051/D28887/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10417,17/11/14 13:57,17/11/14 13:57,female,A00002/B00017/C00139/D05576/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24792,20/12/14 16:03,20/12/14 16:03,female,A00002/B00002/C00007/D34101/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10449,23/11/14 19:17,23/11/14 19:17,female,A00002/B00006/C00030/D10841/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10538,8/12/2014 8:07,8/12/2014 8:07,female,A00002/B00016/C00127/D21781/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17761,29/11/14 20:11,29/11/14 20:14,female,A00002/B00002/C00002/D00976/,A00002/B00002/C00002/D00550/,A00002/B00002/C00002/D06058/,A00002/B00007/C00016/D15930/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22995,13/12/14 23:26,13/12/14 23:43,female,A00002/B00005/C00013/D11626/,A00002/B00011/C00173/D18630/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17078,27/11/14 10:17,27/11/14 10:20,female,A00002/B00007/C00016/D13866/,A00002/B00007/C00016/D13786/,A00002/B00007/C00016/D13874/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21657,6/12/2014 12:08,6/12/2014 12:08,female,A00002/B00002/C00003/D15757/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10646,25/11/14 14:13,25/11/14 14:13,female,A00003/B00022/C00048/D11332/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15001,16/11/14 23:34,16/12/14 4:35,female,A00002/B00001/C00059/D04809/,A00002/B00017/C00045/D11667/,A00002/B00007/C00098/D25219/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17505,19/12/14 10:04,19/12/14 10:07,female,A00002/B00003/C00005/D32650/,A00002/B00003/C00006/D12041/,A00002/B00003/C00005/D32664/,A00002/B00003/C00005/D20203/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12877,14/12/14 10:19,14/12/14 10:39,female,A00002/B00016/C00135/D26917/,A00002/B00003/C00046/D26933/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12430,16/11/14 11:08,16/11/14 11:14,female,A00002/B00004/C00066/D03822/,A00002/B00004/C00066/D01060/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12839,15/12/14 20:16,15/12/14 20:16,male,A00001/B00031/C00044/D28603/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24366,18/12/14 7:57,18/12/14 7:57,female,A00002/B00002/C00002/D03233/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16186,21/11/14 13:06,21/11/14 13:06,female,A00002/B00004/C00061/D08383/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10587,16/12/14 19:51,16/12/14 19:51,female,A00002/B00004/C00018/D01572/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18111,29/11/14 21:17,29/11/14 21:19,female,A00002/B00007/C00016/D00034/,A00002/B00007/C00016/D15989/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18038,15/12/14 22:11,15/12/14 22:16,male,A00002/B00001/C00059/D28567/,A00002/B00001/C00059/D00647/,A00002/B00001/C00059/D28599/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11031,27/11/14 14:23,27/11/14 14:23,male,A00001/B00004/C00066/D10307/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18893,28/11/14 15:41,28/11/14 15:43,female,A00002/B00002/C00002/D15387/,A00002/B00002/C00007/D15100/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11707,18/11/14 9:42,18/11/14 9:42,female,A00002/B00004/C00018/D06526/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13268,1/12/2014 19:24,1/12/2014 19:24,male,A00002/B00003/C00005/D14010/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11178,26/11/14 14:57,26/11/14 15:14,female,A00002/B00003/C00014/D12829/,A00002/B00003/C00014/D12833/,A00003/B00012/C00051/D12837/,A00003/B00012/C00032/D06317/,A00003/B00012/C00032/D11152/,A00003/B00012/C00032/D12844/,A00003/B00012/C00028/D12848/,A00003/B00012/C00028/D12849/,A00003/B00012/C00028/D12851/,A00003/B00012/C00028/D12853/,A00003/B00012/C00028/D12855/,A00003/B00012/C00028/D12858/,A00003/B00012/C00028/D12864/,A00003/B00012/C00028/D12867/,A00003/B00012/C00028/D12868/,A00003/B00012/C00028/D12875/,A00003/B00012/C00028/D12878/,A00003/B00012/C00028/D12880/,A00003/B00012/C00028/D12883/,A00003/B00012/C00028/D12885/,A00003/B00012/C00028/D12886/,A00003/B00012/C00028/D12888/,A00003/B00012/C00028/D12890/,A00003/B00012/C00028/D12892/,A00003/B00012/C00028/D12894/,A00003/B00012/C00028/D12896/,A00003/B00012/C00028/D12897/,,,,,,,,,
u11738,25/11/14 11:25,25/11/14 11:26,female,A00002/B00002/C00003/D11278/,A00002/B00003/C00014/D09381/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13938,17/11/14 23:07,17/11/14 23:07,male,A00001/B00037/C00135/D04484/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18624,26/11/14 9:45,26/11/14 9:45,female,A00002/B00003/C00005/D02161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11028,23/11/14 16:23,23/11/14 16:23,male,A00004/B00014/C00229/D10677/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19975,2/12/2014 12:01,2/12/2014 12:01,male,A00001/B00001/C00001/D10241/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15535,17/11/14 20:19,17/11/14 20:20,female,A00002/B00002/C00002/D06058/,A00002/B00002/C00002/D05798/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11409,21/11/14 15:20,21/11/14 15:20,female,A00001/B00009/C00032/D08622/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21413,8/12/2014 2:02,8/12/2014 2:03,female,A00002/B00003/C00005/D21690/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20100,6/12/2014 20:30,6/12/2014 20:40,female,A00001/B00009/C00032/D20389/,A00001/B00001/C00075/D03629/,A00001/B00001/C00075/D20391/,A00001/B00001/C00075/D20393/,A00001/B00001/C00075/D18398/,A00001/B00001/C00075/D20401/,A00001/B00001/C00075/D20403/,A00001/B00001/C00075/D20406/,A00001/B00001/C00075/D03630/,A00001/B00001/C00075/D20408/,A00001/B00001/C00019/D05061/,,,,,,,,,,,,,,,,,,,,,,,,,
u20622,2/12/2014 10:37,2/12/2014 10:37,female,A00001/B00004/C00171/D04770/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19016,27/11/14 0:33,27/11/14 0:34,female,A00002/B00006/C00030/D13558/,A00002/B00006/C00030/D13559/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16271,19/11/14 9:03,19/11/14 9:04,female,A00003/B00021/C00054/D07690/,A00003/B00021/C00054/D07694/,A00003/B00021/C00055/D07082/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20893,12/12/2014 15:59,12/12/2014 15:59,female,A00001/B00001/C00020/D25073/,A00001/B00001/C00020/D13982/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19922,9/12/2014 23:56,9/12/2014 23:56,female,A00002/B00002/C00112/D17648/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13883,25/11/14 9:39,25/11/14 9:39,female,A00003/B00012/C00048/D07212/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12574,28/11/14 11:26,28/11/14 11:26,female,A00003/B00028/C00179/D15117/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24485,20/12/14 13:31,20/12/14 13:33,female,A00003/B00012/C00048/D31186/,A00003/B00012/C00051/D33996/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17898,22/12/14 10:10,22/12/14 10:11,female,A00002/B00002/C00007/D00873/,A00002/B00002/C00007/D26276/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
